,Index,Date,Content,Company
271,70466,2024-11-11 14:30:00,"Согласно Глава 6 од Правилата за котација, известуваме за следната ценовно чувствителна информација:Образложение кон неревидиран консолидиран финансиски извештаj 01.01.2024-30.09.2024 г.","Pekabesko AD Kadino, Ilinden"
272,70465,2024-11-11 14:30:00,"Согласно Глава 6 од Правилата за котација, го објавуваме следниот финансиски извештај:Неревидиран консолидиран финансиски извештаj 01.01.2024-30.09.2024 г.","Pekabesko AD Kadino, Ilinden"
273,70464,2024-11-11 14:06:00,Образложение на осварените консолидирани резултати,Tehnokomerc AD Skopje
274,70463,2024-11-11 14:06:00,КОНСОЛИДИРАН  ;НЕРЕВИДИРАН БИЛАНС  ;НА УСПЕХ,Tehnokomerc AD Skopje
275,70462,2024-11-11 14:06:00,Образложение кон консолидираниот биланс на успех -  ;30.09.2024,Zhito Polog AD Tetovo
276,70461,2024-11-11 14:06:00,Консолидиран Биланс на успех 30.09.2024,Zhito Polog AD Tetovo
277,70460,2024-11-11 14:06:00,,Makedonijaturist AD Skopje
278,70459,2024-11-11 14:15:36,,Makpetrol AD Skopje
279,70458,2024-11-11 14:05:01,Образложение на осварените консолидирани резултати,Tehnokomerc AD Skopje
280,70457,2024-11-11 14:05:00,КОНСОЛИДИРАН  ;НЕРЕВИДИРАН БИЛАНС  ;НА УСПЕХ,Tehnokomerc AD Skopje
281,70456,2024-11-11 14:05:00,Образложение кон консолидираниот биланс на успех -  ;30.09.2024,Zhito Polog AD Tetovo
282,70455,2024-11-11 14:05:00,Консолидиран Биланс на успех 30.09.2024,Zhito Polog AD Tetovo
283,70454,2024-11-11 14:05:00,,Makedonijaturist AD Skopje
284,70453,2024-11-11 08:53:00,,Centralna kooperativna banka AD Skopje
285,70452,2024-11-11 08:52:24,,Centralna kooperativna banka AD Skopje
286,70451,2024-11-08 14:07:00,1.Предлог одлуки за Собрание на акционери.,FZC 11 Oktomvri AD Kumanovo
287,70450,2024-11-08 14:07:00,Јавен повик за свикување на Вонредно собрание на акционери,FZC 11 Oktomvri AD Kumanovo
288,70449,2024-11-08 14:06:00,1.Предлог одлуки за Собрание на акционери.,FZC 11 Oktomvri AD Kumanovo
289,70448,2024-11-08 14:06:00,Јавен повик за свикување на Вонредно собрание на акционери,FZC 11 Oktomvri AD Kumanovo
290,70447,2024-11-08 09:00:01,";ALKALOID AD Skopje informs that Zhivko Mukaetov, President of the Management Board and Chief Executive Officer of ALKALOID AD Skopje, acquired 331 ordinary shares issued by ALKALOID AD Skopje.",Alkaloid AD Skopje
291,70446,2024-11-08 09:00:00,";ALKALOID AD Skopje informs that Kire Icev, Member of the Management Board of ALKALOID AD Skopje, acquired 150 ordinary shares issued by ALKALOID AD Skopje.",Alkaloid AD Skopje
292,70445,2024-11-08 09:00:00,";ALKALOID AD Skopje informs that Viktor Stojchevski, Member of the Management Board of ALKALOID AD Skopje, acquired ;200 ordinary shares issued by ALKALOID AD Skopje.",Alkaloid AD Skopje
293,70444,2024-11-08 09:00:00,";ALKALOID AD Skopje informs that Gjorgji Jovanov, Member of the Management Board of ALKALOID AD Skopje, acquired ;200 ordinary shares issued by ALKALOID AD Skopje.",Alkaloid AD Skopje
294,70443,2024-11-08 09:00:00,";ALKALOID AD Skopje informs that Olivera Paneva, Member of the Management Board of ALKALOID AD Skopje, acquired ;50 ordinary shares issued by ALKALOID AD Skopje.",Alkaloid AD Skopje
295,70442,2024-11-08 09:00:00,,Alkaloid AD Skopje
296,70441,2024-11-08 09:00:00,,Alkaloid AD Skopje
297,70440,2024-11-08 09:00:00,,Alkaloid AD Skopje
298,70439,2024-11-08 09:00:00,,Alkaloid AD Skopje
299,70438,2024-11-08 09:00:00,,Alkaloid AD Skopje
300,70437,2024-11-07 14:07:00,Други ценовно чувствителни информации-Макстил АД,Makstil AD Skopje
301,70436,2024-11-07 14:07:00,,Teteks AD Tetovo
302,70435,2024-11-07 14:07:00,,Teteks AD Tetovo
303,70434,2024-11-07 14:06:00,Други ценовно чувствителни информации-Макстил АД,Makstil AD Skopje
304,70433,2024-11-07 14:06:00,,Teteks AD Tetovo
305,70432,2024-11-07 14:06:00,,Teteks AD Tetovo
306,70431,2024-11-06 14:07:00,"Согласно Глава 6 од Правилата за котација, известуваме за следната ценовно чувствителна информација:Постапувајќи согласно член 38 од Правилата за котација на Македонска берза АД Скопје, Реплек АД објавуваАкционер со над 5% Пецовски Владимир се стекна со 2 нови акции, со што поседува вкупно 16.432 или 6,34% од вкупниот број на акции.",Replek AD Skopje
307,70430,2024-11-06 14:07:00,,Teteks AD Tetovo
308,70429,2024-11-06 14:06:00,,Teteks AD Tetovo
309,70426,2024-11-06 14:06:00,"Согласно Глава 6 од Правилата за котација, известуваме за следната ценовно чувствителна информација:Постапувајќи согласно член 38 од Правилата за котација на Македонска берза АД Скопје, Реплек АД објавуваАкционер со над 5% Пецовски Владимир се стекна со 2 нови акции, со што поседува вкупно 16.432 или 6,34% од вкупниот број на акции.",Replek AD Skopje
310,70425,2024-11-05 14:06:00,,TTK Banka AD Skopje
311,70424,2024-11-05 14:05:00,,TTK Banka AD Skopje
312,70423,2024-11-05 09:47:00,;Одбор на директори на Тутунски комбинат АД Прилеп,Tutunski kombinat AD Prilep
313,70422,2024-11-05 09:46:17,;Одбор на директори на Тутунски комбинат АД Прилеп,Tutunski kombinat AD Prilep
314,70420,2024-11-05 08:28:00,Одлуки од Собрание на акционери на Тутунски комбинат АД Прилеп одржано на ден 04.11.2024г.,Tutunski kombinat AD Prilep
315,70419,2024-11-05 08:27:42,Одлуки од Собрание на акционери на Тутунски комбинат АД Прилеп одржано на ден 04.11.2024г.,Tutunski kombinat AD Prilep
316,70418,2024-11-04 15:48:00,Биографии за предложени кандидати за членови на Одбор на директори на Градски Трговски Центар А.Д. Скопје,GTC AD Skopje
317,70417,2024-11-04 15:47:59,Биографии за предложени кандидати за членови на Одбор на директори на Градски Трговски Центар А.Д. Скопје,GTC AD Skopje
318,70415,2024-11-04 14:06:00,,Makedonijaturist AD Skopje
319,70414,2024-11-04 14:06:00,,Makedonijaturist AD Skopje
320,70413,2024-11-04 14:05:00,,Makedonijaturist AD Skopje
321,70412,2024-11-04 14:05:00,,Makedonijaturist AD Skopje
322,70411,2024-11-04 08:45:00,Консолидиран биланс на успех 01.01-30.09,Fakom AD Skopje
323,70410,2024-11-04 08:45:00,,Fakom AD Skopje
324,70409,2024-11-04 08:44:34,Консолидиран биланс на успех 01.01-30.09,Fakom AD Skopje
325,70408,2024-11-04 08:44:29,,Fakom AD Skopje
326,70407,2024-11-01 15:16:00,Корекција. Напоменуваме дека во предходната објава како предходен период се земени податоци со 31.12.2023,Fabrika Karposh AD Skopje
327,70406,2024-11-01 15:15:14,Корекција. Напоменуваме дека во предходната објава како предходен период се земени податоци со 31.12.2023,Fabrika Karposh AD Skopje
328,70404,2024-11-01 14:06:00,Образложение со 30.09.24- Корекција,SN Osiguritelen Broker AD Bitola
329,70403,2024-11-01 14:06:00,Неревидиран биланс на успех 01.01-30.09.24 - Корекција,SN Osiguritelen Broker AD Bitola
330,70402,2024-11-01 14:06:00,образложение кон билансот на успех од 30.09.2024,Zhito Polog AD Tetovo
331,70401,2024-11-01 14:06:00,неревидиран единечен биланс на успех ;,Zhito Polog AD Tetovo
332,70400,2024-11-01 14:06:00,Направена е корекција во реден бр.15 -Амортизација на материјални и нематријални средства,Dimko Mitrev AD Veles
333,70399,2024-11-01 14:05:01,Образложение со 30.09.24- Корекција,SN Osiguritelen Broker AD Bitola
334,70398,2024-11-01 14:05:01,Неревидиран биланс на успех 01.01-30.09.24 - Корекција,SN Osiguritelen Broker AD Bitola
335,70397,2024-11-01 14:05:00,Направена е корекција во реден бр.15 -Амортизација на материјални и нематријални средства,Dimko Mitrev AD Veles
336,70396,2024-11-01 14:05:00,образложение кон билансот на успех од 30.09.2024,Zhito Polog AD Tetovo
337,70395,2024-11-01 14:05:00,неревидиран единечен биланс на успех ;,Zhito Polog AD Tetovo
338,70392,2024-11-01 09:50:00,Согласно глава VI од Правилата за котација објавуваме Коментар на остварениот финансиски резултат за периодот 01.01.-30.09.2024,Makedonija osiguruvanje AD Skopje
339,70391,2024-11-01 09:49:38,Согласно глава VI од Правилата за котација објавуваме Коментар на остварениот финансиски резултат за периодот 01.01.-30.09.2024,Makedonija osiguruvanje AD Skopje
340,70390,2024-11-01 09:07:00,,SN Osiguritelen Broker AD Bitola
341,70389,2024-11-01 09:07:00,,SN Osiguritelen Broker AD Bitola
342,70388,2024-11-01 09:06:58,,SN Osiguritelen Broker AD Bitola
343,70387,2024-11-01 09:06:54,,SN Osiguritelen Broker AD Bitola
344,70386,2024-11-01 08:29:00,Неревидиран биланс на успех за квартак 3 2024 година,Fabrika Karposh AD Skopje
345,70385,2024-11-01 08:29:00,Неревидиран биланс за успех за период од 01.01.2024 до 30.09.2024,Agromehanika AD Skopje
346,70384,2024-11-01 08:28:43,Неревидиран биланс на успех за квартак 3 2024 година,Fabrika Karposh AD Skopje
347,70383,2024-11-01 08:28:09,Неревидиран биланс за успех за период од 01.01.2024 до 30.09.2024,Agromehanika AD Skopje
348,70382,2024-10-31 16:06:00,Согласно глава VI од Правилата за котација објавуваме неревидиран биланс на успех со 30.09.2024.,Makedonija osiguruvanje AD Skopje
349,70379,2024-10-31 16:05:06,Согласно глава VI од Правилата за котација објавуваме неревидиран биланс на успех со 30.09.2024.,Makedonija osiguruvanje AD Skopje
350,70375,2024-10-31 15:53:00,,Pelisterka AD Skopje
351,70373,2024-10-31 15:48:00,Неревидиран биланс на успех - ПЕЛИСТЕРКА А.Д.Скопје 01.01-30.09.2024,Pelisterka AD Skopje
352,70372,2024-10-31 15:47:00,Согласно глава 6 од Правилата за котација известуваме за следната ценовно чувствителна информација,Patnichki soobrakjaj - Transkop AD Bitola
353,70371,2024-10-31 15:47:00,"Согласно глава 6 од Правилата за котација, го објавуваме следниот финансиски извештај",Patnichki soobrakjaj - Transkop AD Bitola
354,70370,2024-10-31 15:52:50,,Pelisterka AD Skopje
355,70369,2024-10-31 15:46:45,Согласно глава 6 од Правилата за котација известуваме за следната ценовно чувствителна информација,Patnichki soobrakjaj - Transkop AD Bitola
356,70368,2024-10-31 15:47:18,Неревидиран биланс на успех - ПЕЛИСТЕРКА А.Д.Скопје 01.01-30.09.2024,Pelisterka AD Skopje
357,70367,2024-10-31 15:38:00,Образложение кон постигнатите резултати ;,Makstil AD Skopje
358,70366,2024-10-31 15:46:21,"Согласно глава 6 од Правилата за котација, го објавуваме следниот финансиски извештај",Patnichki soobrakjaj - Transkop AD Bitola
359,70365,2024-10-31 15:37:00,<strong>Неревидиран биланс на успех 01.01. - 30.09. Макстил АД</strong>,Makstil AD Skopje
360,70364,2024-10-31 15:37:55,Образложение кон постигнатите резултати ;,Makstil AD Skopje
361,70363,2024-10-31 15:36:45,<strong>Неревидиран биланс на успех 01.01. - 30.09. Макстил АД</strong>,Makstil AD Skopje
362,70362,2024-10-31 15:29:00,Образложение 30.09.2024,Tutunski kombinat AD Prilep
363,70361,2024-10-31 15:29:00,<strong>Неревидиран биланс на успех 01.01. - 30.09.24</strong>,Tutunski kombinat AD Prilep
364,70360,2024-10-31 15:28:32,Образложение 30.09.2024,Tutunski kombinat AD Prilep
365,70359,2024-10-31 15:28:29,<strong>Неревидиран биланс на успех 01.01. - 30.09.24</strong>,Tutunski kombinat AD Prilep
366,70358,2024-10-31 15:16:00,ТТК Банка АД Скопје ги објавува неревидираните финансиски извештаи за периодот 1.1. - 30.9.2024 година.,TTK Banka AD Skopje
367,70357,2024-10-31 15:16:00,ТТК Банка АД Скопје го објавува Коментарот за остварените финансиски резултати за периодот 1.1. - 30.9.2024 година.,TTK Banka AD Skopje
368,70356,2024-10-31 15:06:00,Образложение до берза од Витаминка АД Прилеп,Vitaminka AD Prilep
369,70355,2024-10-31 15:02:00,,Fershped AD Skopje
370,70354,2024-10-31 15:02:00,,Fershped AD Skopje
371,70353,2024-10-31 15:02:00,Неревидирани финансиски извештаи од Витаминка АД Прилеп,Vitaminka AD Prilep
372,70352,2024-10-31 14:55:00,Корекција на техничка грешка на стр.1 и стр.2 на Ревидираните финансиски Извештаи за 2023 год.,Pelisterka AD Skopje
373,70351,2024-10-31 15:05:00,Образложение до берза од Витаминка АД Прилеп,Vitaminka AD Prilep
374,70350,2024-10-31 15:01:00,Неревидирани финансиски извештаи од Витаминка АД Прилеп,Vitaminka AD Prilep
375,70348,2024-10-31 14:54:41,Корекција на техничка грешка на стр.1 и стр.2 на Ревидираните финансиски Извештаи за 2023 год.,Pelisterka AD Skopje
376,70347,2024-10-31 14:31:00,ОКТА АД - Скопје објавува:,OKTA AD Skopje
377,70346,2024-10-31 14:31:00,ОКТА АД - Скопје објавува:,OKTA AD Skopje
378,70345,2024-10-31 14:26:00,,Granit AD Skopje
379,70344,2024-10-31 14:26:00,,Granit AD Skopje
380,70343,2024-10-31 14:23:00,ОБРАЗЛОЖЕНИЕ КОН БИЛАНСОТ НА УСПЕХ 01.01.2024-30.09.2024,GD Tikvesh AD Kavadarci
381,70342,2024-10-31 14:23:00,НЕРЕВИДИРАН БИЛАНС НА УСПЕХ 01.01.2024-.30.09.2024,GD Tikvesh AD Kavadarci
382,70341,2024-10-31 14:25:38,,Granit AD Skopje
383,70340,2024-10-31 14:20:00,Неревидирани финансиски извештаи за период од 01.01.2024г. до 30.09.2024г. ;,Slavej AD Skopje
384,70339,2024-10-31 14:20:00,Неревидирани финансиски извештаи за период од 01.01.2024г. до 30.09.2024г.,Slavej AD Skopje
385,70338,2024-10-31 14:19:00,Образложение кон резултатот од работењето во периодот од 01.01. до 30.09.2024год.,Kristal 1923 AD Veles
386,70337,2024-10-31 14:19:00,Неребиланс на успех 01.01.-30.09.2024година,Kristal 1923 AD Veles
387,70336,2024-10-31 14:22:38,ОБРАЗЛОЖЕНИЕ КОН БИЛАНСОТ НА УСПЕХ 01.01.2024-30.09.2024,GD Tikvesh AD Kavadarci
388,70335,2024-10-31 14:18:00,Образложение кон неревидиран биланс на успех 01/01/2024-30/09/2024,Popova kula AD Demir Kapija
389,70334,2024-10-31 14:18:00,Неревидиран биланс на успех 01/01/2024-30/09/2024,Popova kula AD Demir Kapija
390,70333,2024-10-31 14:22:32,НЕРЕВИДИРАН БИЛАНС НА УСПЕХ 01.01.2024-.30.09.2024,GD Tikvesh AD Kavadarci
391,70331,2024-10-31 14:25:36,,Granit AD Skopje
392,70330,2024-10-31 15:01:00,,Fershped AD Skopje
393,70329,2024-10-31 15:01:00,,Fershped AD Skopje
394,70328,2024-10-31 14:11:00,АУТОМАКЕДОНИЈА АД Скопје го објавува oбразложението за работењето за периодот 01 - 09 месец 2024 година.,Automakedonija AD Skopje
395,70327,2024-10-31 14:11:00,"Согласно Глава 6 од Правилата за котација, го објавуваме следниот финансиски извештај:АУТОМАКЕДОНИЈА АД Скопје го објавува неревидираниот поединечен Биланс на успех за периодот 01 - 09 месец 2024 година.",Automakedonija AD Skopje
396,70326,2024-10-31 14:19:55,Неревидирани финансиски извештаи за период од 01.01.2024г. до 30.09.2024г. ;,Slavej AD Skopje
397,70324,2024-10-31 14:18:55,Образложение кон резултатот од работењето во периодот од 01.01. до 30.09.2024год.,Kristal 1923 AD Veles
398,70323,2024-10-31 14:19:51,Неревидирани финансиски извештаи за период од 01.01.2024г. до 30.09.2024г.,Slavej AD Skopje
399,70322,2024-10-31 14:18:50,Неребиланс на успех 01.01.-30.09.2024година,Kristal 1923 AD Veles
400,70321,2024-10-31 14:07:00,"Согласно Глава 6 од Правилата за котација, известуваме за следната ценовно чувствителна информација:Образложение кон посебен финансиски извештај 01.01.2024-30.09.2024 г.","Pekabesko AD Kadino, Ilinden"
401,70320,2024-10-31 14:07:00,"Согласно Глава 6 од Правилата за котација, го објавуваме следниот финансиски извештај:Неревидиран консолидиран биланс на успех од 01.01.-30.09.2024 година","Pekabesko AD Kadino, Ilinden"
402,70319,2024-10-31 14:07:00,АД Нова Стоковна Куќа Струмица за период од месец Јануари-Септември 2024 година оствари позитивен финансиски резултат искажан во неревидираниот биланс на успех .Во овој период нема промени во сметководствените политики и методи на вреднување на позициите во финасиските извештаи за АД Нова Стоковна Куќа.За овие 9 месеци остварениот приход споредбено со истиот период 2023 година. е скоро ист и истиот е остварен од промет на клиенти кои имаат закупено деловен простор.,Nova stokovna kukja AD Strumica
403,70318,2024-10-31 14:07:00,Неревидиран биланс на успех 01.01-30.09.2024,Nova stokovna kukja AD Strumica
404,70317,2024-10-31 14:07:00,,Centralna kooperativna banka AD Skopje
405,70316,2024-10-31 14:07:00,Неревидиран биланс на успех за Теал АД Тетово 01.01-30.09.2024,TEAL AD Tetovo
406,70315,2024-10-31 14:07:00,Образложение на билансот на успех неконсолидиран 30.09.2024 ЗК Пелагонија АД Битола,ZK Pelagonija AD Bitola
407,70314,2024-10-31 14:07:00,Неревидиран биланс на успех за ЗК Пелагонија 01.01-30.09.2024,ZK Pelagonija AD Bitola
408,70313,2024-10-31 14:07:00,,Dimko Mitrev AD Veles
409,70312,2024-10-31 14:07:00,,Dimko Mitrev AD Veles
410,70311,2024-10-31 14:07:00,Неконсолидиран биланс на успех 01 01 2024-30 09 2024 ;,VV Tikvesh AD Kavadarci
411,70310,2024-10-31 14:17:45,Образложение кон неревидиран биланс на успех 01/01/2024-30/09/2024,Popova kula AD Demir Kapija
412,70309,2024-10-31 14:17:39,Неревидиран биланс на успех 01/01/2024-30/09/2024,Popova kula AD Demir Kapija
413,70307,2024-10-31 14:10:00,АУТОМАКЕДОНИЈА АД Скопје го објавува oбразложението за работењето за периодот 01 - 09 месец 2024 година.,Automakedonija AD Skopje
414,70306,2024-10-31 14:10:00,"Согласно Глава 6 од Правилата за котација, го објавуваме следниот финансиски извештај:АУТОМАКЕДОНИЈА АД Скопје го објавува неревидираниот поединечен Биланс на успех за периодот 01 - 09 месец 2024 година.",Automakedonija AD Skopje
415,70305,2024-10-31 14:06:00,Образложение на билансот на успех неконсолидиран 30.09.2024 ЗК Пелагонија АД Битола,ZK Pelagonija AD Bitola
416,70304,2024-10-31 14:06:00,Неревидиран биланс на успех за Теал АД Тетово 01.01-30.09.2024,TEAL AD Tetovo
417,70303,2024-10-31 14:06:00,Неревидиран биланс на успех за ЗК Пелагонија 01.01-30.09.2024,ZK Pelagonija AD Bitola
418,70302,2024-10-31 14:06:01,"Согласно Глава 6 од Правилата за котација, известуваме за следната ценовно чувствителна информација:Образложение кон посебен финансиски извештај 01.01.2024-30.09.2024 г.","Pekabesko AD Kadino, Ilinden"
419,70301,2024-10-31 14:30:00,ОКТА АД - Скопје објавува:,OKTA AD Skopje
420,70300,2024-10-31 14:06:00,"Согласно Глава 6 од Правилата за котација, го објавуваме следниот финансиски извештај:Неревидиран консолидиран биланс на успех од 01.01.-30.09.2024 година","Pekabesko AD Kadino, Ilinden"
421,70299,2024-10-31 14:30:00,ОКТА АД - Скопје објавува:,OKTA AD Skopje
422,70298,2024-10-31 14:06:00,Неконсолидиран биланс на успех 01 01 2024-30 09 2024 ;,VV Tikvesh AD Kavadarci
423,70297,2024-10-31 14:06:00,АД Нова Стоковна Куќа Струмица за период од месец Јануари-Септември 2024 година оствари позитивен финансиски резултат искажан во неревидираниот биланс на успех .Во овој период нема промени во сметководствените политики и методи на вреднување на позициите во финасиските извештаи за АД Нова Стоковна Куќа.За овие 9 месеци остварениот приход споредбено со истиот период 2023 година. е скоро ист и истиот е остварен од промет на клиенти кои имаат закупено деловен простор.,Nova stokovna kukja AD Strumica
424,70295,2024-10-31 14:06:00,Неревидиран биланс на успех 01.01-30.09.2024,Nova stokovna kukja AD Strumica
425,70294,2024-10-31 15:15:00,ТТК Банка АД Скопје го објавува Коментарот за остварените финансиски резултати за периодот 1.1. - 30.9.2024 година.,TTK Banka AD Skopje
426,70293,2024-10-31 15:15:00,ТТК Банка АД Скопје ги објавува неревидираните финансиски извештаи за периодот 1.1. - 30.9.2024 година.,TTK Banka AD Skopje
427,70292,2024-10-31 14:06:00,,Dimko Mitrev AD Veles
428,70291,2024-10-31 14:06:00,,Dimko Mitrev AD Veles
429,70290,2024-10-31 14:06:00,,Centralna kooperativna banka AD Skopje
430,70287,2024-10-31 09:53:00,Коментар кон БУ 30.09.2024,Interneshnel Hotels AD Skopje
431,70286,2024-10-31 09:52:40,Коментар кон БУ 30.09.2024,Interneshnel Hotels AD Skopje
432,70284,2024-10-31 09:30:00,,Interneshnel Hotels AD Skopje
433,70283,2024-10-31 15:55:00,Non-audited profit&amp;loss account 01.01.-30.09.2024,Mermeren kombinat AD Prilep
434,70282,2024-10-31 15:55:00,Неревидирани финансиски извештаи 01.01. - 30.09.2024,Mermeren kombinat AD Prilep
435,70281,2024-10-31 09:29:14,,Interneshnel Hotels AD Skopje
436,70280,2024-10-31 09:24:00,Други ценовно чувствителни информации,Trgotekstil maloprodazhba AD Skopje
437,70279,2024-10-31 09:24:00,Неревидиран биланс на успех 01.01.-30.09.2024,Trgotekstil maloprodazhba AD Skopje
438,70278,2024-10-31 09:23:35,Други ценовно чувствителни информации,Trgotekstil maloprodazhba AD Skopje
439,70277,2024-10-31 09:23:31,Неревидиран биланс на успех 01.01.-30.09.2024,Trgotekstil maloprodazhba AD Skopje
440,70276,2024-10-31 09:01:00,Образложение кон Билансот на успех,Ugotur AD Skopje
441,70275,2024-10-31 09:01:00,Неревидиран биланс на успех за период 01.01.-30.09.2024г.,Ugotur AD Skopje
442,70274,2024-10-31 09:01:00,,Hoteli-Metropol AD Ohrid
443,70273,2024-10-31 09:01:00,,Hoteli-Metropol AD Ohrid
444,70272,2024-10-31 09:01:00,,Lotarija na Makedonija AD Skopje
445,70271,2024-10-31 09:01:00,,Lotarija na Makedonija AD Skopje
446,70270,2024-10-31 09:01:00,Образложение кон финансиските извештаи 01.01-30.09.2024 година,Lotarija na Makedonija AD Skopje
447,70269,2024-10-31 08:47:00,БИМ а.д. Свети Николе го објавува Образложението за остварените резултати од работењето за периодот од 01.01- 30.09.2024 год.,BIM AD Sveti Nikole
448,70268,2024-10-31 08:43:00,БИМ а.д. Свети Николе го објавува неревидираниот биланс на успех за периодот од 01.01 до 30.09.2024 год.,BIM AD Sveti Nikole
449,70267,2024-10-31 08:43:00,,RZH Tehnichka kontrola AD Skopje
450,70266,2024-10-31 08:42:00,Образложение кон неревидираниот консолидиран и посебен Биланс на успех за период 01.01-30.09.2024,Replek AD Skopje
451,70265,2024-10-31 08:46:50,БИМ а.д. Свети Николе го објавува Образложението за остварените резултати од работењето за периодот од 01.01- 30.09.2024 год.,BIM AD Sveti Nikole
452,70264,2024-10-31 08:41:00,Неревидиран поединечен Биланс на успех за период  ;01.01-30.09.2024,Replek AD Skopje
453,70263,2024-10-31 08:40:00,Неревидиран консолидиран Биланс на успех за период 01.01-30.09.2024,Replek AD Skopje
454,70262,2024-10-31 09:00:03,Образложение кон Билансот на успех,Ugotur AD Skopje
455,70261,2024-10-31 08:42:35,БИМ а.д. Свети Николе го објавува неревидираниот биланс на успех за периодот од 01.01 до 30.09.2024 год.,BIM AD Sveti Nikole
456,70260,2024-10-31 09:00:02,Неревидиран биланс на успех за период 01.01.-30.09.2024г.,Ugotur AD Skopje
457,70259,2024-10-31 09:00:02,,Hoteli-Metropol AD Ohrid
458,70258,2024-10-31 09:05:00,Makedonski Telekom AD Skopje publishes the explanation on the operation for the period January - September 2024.,Makedonski Telekom AD Skopje
459,70257,2024-10-31 09:00:02,,Hoteli-Metropol AD Ohrid
460,70256,2024-10-31 09:05:00,Makedonski Telekom AD Skopje publishes the unaudited Income Statement for the period January - September 2024.,Makedonski Telekom AD Skopje
461,70255,2024-10-31 08:41:09,Образложение кон неревидираниот консолидиран и посебен Биланс на успех за период 01.01-30.09.2024,Replek AD Skopje
462,70254,2024-10-31 09:00:01,Образложение кон финансиските извештаи 01.01-30.09.2024 година,Lotarija na Makedonija AD Skopje
463,70253,2024-10-31 09:05:00,Македонски Телеком АД Скопје го објавува oбразложението за работењето за периодот јануари - септември 2024 година.,Makedonski Telekom AD Skopje
464,70252,2024-10-31 09:00:01,,Alkaloid AD Skopje
465,70251,2024-10-31 09:00:00,,Alkaloid AD Skopje
466,70250,2024-10-31 09:00:00,,Alkaloid AD Skopje
467,70249,2024-10-31 08:40:41,Неревидиран поединечен Биланс на успех за период  ;01.01-30.09.2024,Replek AD Skopje
468,70248,2024-10-31 09:00:01,,Lotarija na Makedonija AD Skopje
469,70247,2024-10-31 09:05:00,Македонски Телеком АД Скопје го објавува неревидираниот Биланс на успех за периодот јануари - септември 2024 година.,Makedonski Telekom AD Skopje
470,70246,2024-10-31 09:00:00,,Alkaloid AD Skopje
471,70245,2024-10-31 09:00:01,,Alkaloid AD Skopje
472,70244,2024-10-31 08:42:05,,RZH Tehnichka kontrola AD Skopje
473,70243,2024-10-31 09:00:00,,Alkaloid AD Skopje
474,70242,2024-10-31 08:36:36,Notes to the financial results USJE January-September 2024,Cementarnica USJE AD Skopje
475,70241,2024-10-31 08:36:10,Non-audited P&amp;L account Jan.-Sept. 2024 Cementarnica USJE AD Skopje,Cementarnica USJE AD Skopje
476,70240,2024-10-31 08:39:04,Неревидиран консолидиран Биланс на успех за период 01.01-30.09.2024,Replek AD Skopje
477,70239,2024-10-31 08:35:40,Образложение за остварениот неконсолидиран резултат УСЈЕ Јануари-Септемвери 2024,Cementarnica USJE AD Skopje
478,70238,2024-10-31 08:35:34,9 Месечно известување 2024 - Цементарница УСЈЕ АД - природа на трошоци,Cementarnica USJE AD Skopje
479,70237,2024-10-31 09:00:02,,Lotarija na Makedonija AD Skopje
480,70235,2024-10-30 15:05:00,"<strong>NOTICE</strong> ;According to Article 69 from the Statute of Komercijalna Banka AD Skopje, at a meeting held on 30.10.2024, the Supervisory Board of the Bank passed a Decision to include part of the current profit for the period 01.01-30.09.2024 in the calculation of the common equity tier 1 capital of Komercijalna Banka AD Skopje. The estimated amount of the current profit of 1,676,279 thousand denars is determined in accordance with the Decision on the methodology for calculation of the capital adequacy (""Official Gazette of the Republic of Macedonia"" No.47/12, 50/13, 71/14, 223/15, 218/16 and 221/18 and ""Official Gazette of the Republic of North Macedonia"" No.181/19, 116/20, 167/20 and 27/24) and will be included only in the calculation of own funds as at 31.12.2024, upon obtaining consent by NBRNM. The final proposal for allocation of the profit for 2024 will be passed by the Supervisory Board of the Bank no later than February 2025, and the Shareholders Assembly of Komercijalna Banka AD Skopje will decide on the proposal at the meeting that will be held in accordance with the provisions of the Law on Trade Companies. ;The necessary increase of the common equity tier 1 capital of Komercijalna Banka AD Skopje is for purposes of supporting the dynamic credit growth during 2024 due to the Bank's effort to maintain its market position in conditions of increased competitive pressures, and continuous increase of the total capital requirements prescribed by NBRNM.",Komercijalna Banka AD Skopje
