,Index,Date,Content,Company
290,70411,2024-11-04 08:45:00,Консолидиран биланс на успех 01.01-30.09,Fakom AD Skopje
291,70410,2024-11-04 08:45:00,,Fakom AD Skopje
292,70409,2024-11-04 08:44:34,Консолидиран биланс на успех 01.01-30.09,Fakom AD Skopje
293,70408,2024-11-04 08:44:29,,Fakom AD Skopje
294,70407,2024-11-01 15:16:00,Корекција. Напоменуваме дека во предходната објава како предходен период се земени податоци со 31.12.2023,Fabrika Karposh AD Skopje
295,70406,2024-11-01 15:15:14,Корекција. Напоменуваме дека во предходната објава како предходен период се земени податоци со 31.12.2023,Fabrika Karposh AD Skopje
296,70404,2024-11-01 14:06:00,Образложение со 30.09.24- Корекција,SN Osiguritelen Broker AD Bitola
297,70403,2024-11-01 14:06:00,Неревидиран биланс на успех 01.01-30.09.24 - Корекција,SN Osiguritelen Broker AD Bitola
298,70402,2024-11-01 14:06:00,образложение кон билансот на успех од 30.09.2024,Zhito Polog AD Tetovo
299,70401,2024-11-01 14:06:00,неревидиран единечен биланс на успех ;,Zhito Polog AD Tetovo
300,70400,2024-11-01 14:06:00,Направена е корекција во реден бр.15 -Амортизација на материјални и нематријални средства,Dimko Mitrev AD Veles
301,70399,2024-11-01 14:05:01,Образложение со 30.09.24- Корекција,SN Osiguritelen Broker AD Bitola
302,70398,2024-11-01 14:05:01,Неревидиран биланс на успех 01.01-30.09.24 - Корекција,SN Osiguritelen Broker AD Bitola
303,70397,2024-11-01 14:05:00,Направена е корекција во реден бр.15 -Амортизација на материјални и нематријални средства,Dimko Mitrev AD Veles
304,70396,2024-11-01 14:05:00,образложение кон билансот на успех од 30.09.2024,Zhito Polog AD Tetovo
305,70395,2024-11-01 14:05:00,неревидиран единечен биланс на успех ;,Zhito Polog AD Tetovo
306,70392,2024-11-01 09:50:00,Согласно глава VI од Правилата за котација објавуваме Коментар на остварениот финансиски резултат за периодот 01.01.-30.09.2024,Makedonija osiguruvanje AD Skopje
307,70391,2024-11-01 09:49:38,Согласно глава VI од Правилата за котација објавуваме Коментар на остварениот финансиски резултат за периодот 01.01.-30.09.2024,Makedonija osiguruvanje AD Skopje
308,70390,2024-11-01 09:07:00,,SN Osiguritelen Broker AD Bitola
309,70389,2024-11-01 09:07:00,,SN Osiguritelen Broker AD Bitola
310,70388,2024-11-01 09:06:58,,SN Osiguritelen Broker AD Bitola
311,70387,2024-11-01 09:06:54,,SN Osiguritelen Broker AD Bitola
312,70386,2024-11-01 08:29:00,Неревидиран биланс на успех за квартак 3 2024 година,Fabrika Karposh AD Skopje
313,70385,2024-11-01 08:29:00,Неревидиран биланс за успех за период од 01.01.2024 до 30.09.2024,Agromehanika AD Skopje
314,70384,2024-11-01 08:28:43,Неревидиран биланс на успех за квартак 3 2024 година,Fabrika Karposh AD Skopje
315,70383,2024-11-01 08:28:09,Неревидиран биланс за успех за период од 01.01.2024 до 30.09.2024,Agromehanika AD Skopje
316,70382,2024-10-31 16:06:00,Согласно глава VI од Правилата за котација објавуваме неревидиран биланс на успех со 30.09.2024.,Makedonija osiguruvanje AD Skopje
317,70379,2024-10-31 16:05:06,Согласно глава VI од Правилата за котација објавуваме неревидиран биланс на успех со 30.09.2024.,Makedonija osiguruvanje AD Skopje
318,70375,2024-10-31 15:53:00,,Pelisterka AD Skopje
319,70373,2024-10-31 15:48:00,Неревидиран биланс на успех - ПЕЛИСТЕРКА А.Д.Скопје 01.01-30.09.2024,Pelisterka AD Skopje
320,70372,2024-10-31 15:47:00,Согласно глава 6 од Правилата за котација известуваме за следната ценовно чувствителна информација,Patnichki soobrakjaj - Transkop AD Bitola
321,70371,2024-10-31 15:47:00,"Согласно глава 6 од Правилата за котација, го објавуваме следниот финансиски извештај",Patnichki soobrakjaj - Transkop AD Bitola
322,70370,2024-10-31 15:52:50,,Pelisterka AD Skopje
323,70369,2024-10-31 15:46:45,Согласно глава 6 од Правилата за котација известуваме за следната ценовно чувствителна информација,Patnichki soobrakjaj - Transkop AD Bitola
324,70368,2024-10-31 15:47:18,Неревидиран биланс на успех - ПЕЛИСТЕРКА А.Д.Скопје 01.01-30.09.2024,Pelisterka AD Skopje
325,70367,2024-10-31 15:38:00,Образложение кон постигнатите резултати ;,Makstil AD Skopje
326,70366,2024-10-31 15:46:21,"Согласно глава 6 од Правилата за котација, го објавуваме следниот финансиски извештај",Patnichki soobrakjaj - Transkop AD Bitola
327,70365,2024-10-31 15:37:00,<strong>Неревидиран биланс на успех 01.01. - 30.09. Макстил АД</strong>,Makstil AD Skopje
328,70364,2024-10-31 15:37:55,Образложение кон постигнатите резултати ;,Makstil AD Skopje
329,70363,2024-10-31 15:36:45,<strong>Неревидиран биланс на успех 01.01. - 30.09. Макстил АД</strong>,Makstil AD Skopje
330,70362,2024-10-31 15:29:00,Образложение 30.09.2024,Tutunski kombinat AD Prilep
331,70361,2024-10-31 15:29:00,<strong>Неревидиран биланс на успех 01.01. - 30.09.24</strong>,Tutunski kombinat AD Prilep
332,70360,2024-10-31 15:28:32,Образложение 30.09.2024,Tutunski kombinat AD Prilep
333,70359,2024-10-31 15:28:29,<strong>Неревидиран биланс на успех 01.01. - 30.09.24</strong>,Tutunski kombinat AD Prilep
334,70358,2024-10-31 15:16:00,ТТК Банка АД Скопје ги објавува неревидираните финансиски извештаи за периодот 1.1. - 30.9.2024 година.,TTK Banka AD Skopje
335,70357,2024-10-31 15:16:00,ТТК Банка АД Скопје го објавува Коментарот за остварените финансиски резултати за периодот 1.1. - 30.9.2024 година.,TTK Banka AD Skopje
336,70356,2024-10-31 15:06:00,Образложение до берза од Витаминка АД Прилеп,Vitaminka AD Prilep
337,70355,2024-10-31 15:02:00,,Fershped AD Skopje
338,70354,2024-10-31 15:02:00,,Fershped AD Skopje
339,70353,2024-10-31 15:02:00,Неревидирани финансиски извештаи од Витаминка АД Прилеп,Vitaminka AD Prilep
340,70352,2024-10-31 14:55:00,Корекција на техничка грешка на стр.1 и стр.2 на Ревидираните финансиски Извештаи за 2023 год.,Pelisterka AD Skopje
341,70351,2024-10-31 15:05:00,Образложение до берза од Витаминка АД Прилеп,Vitaminka AD Prilep
342,70350,2024-10-31 15:01:00,Неревидирани финансиски извештаи од Витаминка АД Прилеп,Vitaminka AD Prilep
343,70348,2024-10-31 14:54:41,Корекција на техничка грешка на стр.1 и стр.2 на Ревидираните финансиски Извештаи за 2023 год.,Pelisterka AD Skopje
344,70347,2024-10-31 14:31:00,ОКТА АД - Скопје објавува:,OKTA AD Skopje
345,70346,2024-10-31 14:31:00,ОКТА АД - Скопје објавува:,OKTA AD Skopje
346,70345,2024-10-31 14:26:00,,Granit AD Skopje
347,70344,2024-10-31 14:26:00,,Granit AD Skopje
348,70343,2024-10-31 14:23:00,ОБРАЗЛОЖЕНИЕ КОН БИЛАНСОТ НА УСПЕХ 01.01.2024-30.09.2024,GD Tikvesh AD Kavadarci
349,70342,2024-10-31 14:23:00,НЕРЕВИДИРАН БИЛАНС НА УСПЕХ 01.01.2024-.30.09.2024,GD Tikvesh AD Kavadarci
350,70341,2024-10-31 14:25:38,,Granit AD Skopje
351,70340,2024-10-31 14:20:00,Неревидирани финансиски извештаи за период од 01.01.2024г. до 30.09.2024г. ;,Slavej AD Skopje
352,70339,2024-10-31 14:20:00,Неревидирани финансиски извештаи за период од 01.01.2024г. до 30.09.2024г.,Slavej AD Skopje
353,70338,2024-10-31 14:19:00,Образложение кон резултатот од работењето во периодот од 01.01. до 30.09.2024год.,Kristal 1923 AD Veles
354,70337,2024-10-31 14:19:00,Неребиланс на успех 01.01.-30.09.2024година,Kristal 1923 AD Veles
355,70336,2024-10-31 14:22:38,ОБРАЗЛОЖЕНИЕ КОН БИЛАНСОТ НА УСПЕХ 01.01.2024-30.09.2024,GD Tikvesh AD Kavadarci
356,70335,2024-10-31 14:18:00,Образложение кон неревидиран биланс на успех 01/01/2024-30/09/2024,Popova kula AD Demir Kapija
357,70334,2024-10-31 14:18:00,Неревидиран биланс на успех 01/01/2024-30/09/2024,Popova kula AD Demir Kapija
358,70333,2024-10-31 14:22:32,НЕРЕВИДИРАН БИЛАНС НА УСПЕХ 01.01.2024-.30.09.2024,GD Tikvesh AD Kavadarci
359,70331,2024-10-31 14:25:36,,Granit AD Skopje
360,70330,2024-10-31 15:01:00,,Fershped AD Skopje
361,70329,2024-10-31 15:01:00,,Fershped AD Skopje
362,70328,2024-10-31 14:11:00,АУТОМАКЕДОНИЈА АД Скопје го објавува oбразложението за работењето за периодот 01 - 09 месец 2024 година.,Automakedonija AD Skopje
363,70327,2024-10-31 14:11:00,"Согласно Глава 6 од Правилата за котација, го објавуваме следниот финансиски извештај:АУТОМАКЕДОНИЈА АД Скопје го објавува неревидираниот поединечен Биланс на успех за периодот 01 - 09 месец 2024 година.",Automakedonija AD Skopje
364,70326,2024-10-31 14:19:55,Неревидирани финансиски извештаи за период од 01.01.2024г. до 30.09.2024г. ;,Slavej AD Skopje
365,70324,2024-10-31 14:18:55,Образложение кон резултатот од работењето во периодот од 01.01. до 30.09.2024год.,Kristal 1923 AD Veles
366,70323,2024-10-31 14:19:51,Неревидирани финансиски извештаи за период од 01.01.2024г. до 30.09.2024г.,Slavej AD Skopje
367,70322,2024-10-31 14:18:50,Неребиланс на успех 01.01.-30.09.2024година,Kristal 1923 AD Veles
368,70321,2024-10-31 14:07:00,"Согласно Глава 6 од Правилата за котација, известуваме за следната ценовно чувствителна информација:Образложение кон посебен финансиски извештај 01.01.2024-30.09.2024 г.","Pekabesko AD Kadino, Ilinden"
369,70320,2024-10-31 14:07:00,"Согласно Глава 6 од Правилата за котација, го објавуваме следниот финансиски извештај:Неревидиран консолидиран биланс на успех од 01.01.-30.09.2024 година","Pekabesko AD Kadino, Ilinden"
370,70319,2024-10-31 14:07:00,АД Нова Стоковна Куќа Струмица за период од месец Јануари-Септември 2024 година оствари позитивен финансиски резултат искажан во неревидираниот биланс на успех .Во овој период нема промени во сметководствените политики и методи на вреднување на позициите во финасиските извештаи за АД Нова Стоковна Куќа.За овие 9 месеци остварениот приход споредбено со истиот период 2023 година. е скоро ист и истиот е остварен од промет на клиенти кои имаат закупено деловен простор.,Nova stokovna kukja AD Strumica
371,70318,2024-10-31 14:07:00,Неревидиран биланс на успех 01.01-30.09.2024,Nova stokovna kukja AD Strumica
372,70317,2024-10-31 14:07:00,,Centralna kooperativna banka AD Skopje
373,70316,2024-10-31 14:07:00,Неревидиран биланс на успех за Теал АД Тетово 01.01-30.09.2024,TEAL AD Tetovo
374,70315,2024-10-31 14:07:00,Образложение на билансот на успех неконсолидиран 30.09.2024 ЗК Пелагонија АД Битола,ZK Pelagonija AD Bitola
375,70314,2024-10-31 14:07:00,Неревидиран биланс на успех за ЗК Пелагонија 01.01-30.09.2024,ZK Pelagonija AD Bitola
376,70313,2024-10-31 14:07:00,,Dimko Mitrev AD Veles
377,70312,2024-10-31 14:07:00,,Dimko Mitrev AD Veles
378,70311,2024-10-31 14:07:00,Неконсолидиран биланс на успех 01 01 2024-30 09 2024 ;,VV Tikvesh AD Kavadarci
379,70310,2024-10-31 14:17:45,Образложение кон неревидиран биланс на успех 01/01/2024-30/09/2024,Popova kula AD Demir Kapija
380,70309,2024-10-31 14:17:39,Неревидиран биланс на успех 01/01/2024-30/09/2024,Popova kula AD Demir Kapija
381,70307,2024-10-31 14:10:00,АУТОМАКЕДОНИЈА АД Скопје го објавува oбразложението за работењето за периодот 01 - 09 месец 2024 година.,Automakedonija AD Skopje
382,70306,2024-10-31 14:10:00,"Согласно Глава 6 од Правилата за котација, го објавуваме следниот финансиски извештај:АУТОМАКЕДОНИЈА АД Скопје го објавува неревидираниот поединечен Биланс на успех за периодот 01 - 09 месец 2024 година.",Automakedonija AD Skopje
383,70305,2024-10-31 14:06:00,Образложение на билансот на успех неконсолидиран 30.09.2024 ЗК Пелагонија АД Битола,ZK Pelagonija AD Bitola
384,70304,2024-10-31 14:06:00,Неревидиран биланс на успех за Теал АД Тетово 01.01-30.09.2024,TEAL AD Tetovo
385,70303,2024-10-31 14:06:00,Неревидиран биланс на успех за ЗК Пелагонија 01.01-30.09.2024,ZK Pelagonija AD Bitola
386,70302,2024-10-31 14:06:01,"Согласно Глава 6 од Правилата за котација, известуваме за следната ценовно чувствителна информација:Образложение кон посебен финансиски извештај 01.01.2024-30.09.2024 г.","Pekabesko AD Kadino, Ilinden"
387,70301,2024-10-31 14:30:00,ОКТА АД - Скопје објавува:,OKTA AD Skopje
388,70300,2024-10-31 14:06:00,"Согласно Глава 6 од Правилата за котација, го објавуваме следниот финансиски извештај:Неревидиран консолидиран биланс на успех од 01.01.-30.09.2024 година","Pekabesko AD Kadino, Ilinden"
389,70299,2024-10-31 14:30:00,ОКТА АД - Скопје објавува:,OKTA AD Skopje
390,70298,2024-10-31 14:06:00,Неконсолидиран биланс на успех 01 01 2024-30 09 2024 ;,VV Tikvesh AD Kavadarci
391,70297,2024-10-31 14:06:00,АД Нова Стоковна Куќа Струмица за период од месец Јануари-Септември 2024 година оствари позитивен финансиски резултат искажан во неревидираниот биланс на успех .Во овој период нема промени во сметководствените политики и методи на вреднување на позициите во финасиските извештаи за АД Нова Стоковна Куќа.За овие 9 месеци остварениот приход споредбено со истиот период 2023 година. е скоро ист и истиот е остварен од промет на клиенти кои имаат закупено деловен простор.,Nova stokovna kukja AD Strumica
392,70295,2024-10-31 14:06:00,Неревидиран биланс на успех 01.01-30.09.2024,Nova stokovna kukja AD Strumica
393,70294,2024-10-31 15:15:00,ТТК Банка АД Скопје го објавува Коментарот за остварените финансиски резултати за периодот 1.1. - 30.9.2024 година.,TTK Banka AD Skopje
394,70293,2024-10-31 15:15:00,ТТК Банка АД Скопје ги објавува неревидираните финансиски извештаи за периодот 1.1. - 30.9.2024 година.,TTK Banka AD Skopje
395,70292,2024-10-31 14:06:00,,Dimko Mitrev AD Veles
396,70291,2024-10-31 14:06:00,,Dimko Mitrev AD Veles
397,70290,2024-10-31 14:06:00,,Centralna kooperativna banka AD Skopje
398,70287,2024-10-31 09:53:00,Коментар кон БУ 30.09.2024,Interneshnel Hotels AD Skopje
399,70286,2024-10-31 09:52:40,Коментар кон БУ 30.09.2024,Interneshnel Hotels AD Skopje
400,70284,2024-10-31 09:30:00,,Interneshnel Hotels AD Skopje
401,70283,2024-10-31 15:55:00,Non-audited profit&amp;loss account 01.01.-30.09.2024,Mermeren kombinat AD Prilep
402,70282,2024-10-31 15:55:00,Неревидирани финансиски извештаи 01.01. - 30.09.2024,Mermeren kombinat AD Prilep
403,70281,2024-10-31 09:29:14,,Interneshnel Hotels AD Skopje
404,70280,2024-10-31 09:24:00,Други ценовно чувствителни информации,Trgotekstil maloprodazhba AD Skopje
405,70279,2024-10-31 09:24:00,Неревидиран биланс на успех 01.01.-30.09.2024,Trgotekstil maloprodazhba AD Skopje
406,70278,2024-10-31 09:23:35,Други ценовно чувствителни информации,Trgotekstil maloprodazhba AD Skopje
407,70277,2024-10-31 09:23:31,Неревидиран биланс на успех 01.01.-30.09.2024,Trgotekstil maloprodazhba AD Skopje
408,70276,2024-10-31 09:01:00,Образложение кон Билансот на успех,Ugotur AD Skopje
409,70275,2024-10-31 09:01:00,Неревидиран биланс на успех за период 01.01.-30.09.2024г.,Ugotur AD Skopje
410,70274,2024-10-31 09:01:00,,Hoteli-Metropol AD Ohrid
411,70273,2024-10-31 09:01:00,,Hoteli-Metropol AD Ohrid
412,70272,2024-10-31 09:01:00,,Lotarija na Makedonija AD Skopje
413,70271,2024-10-31 09:01:00,,Lotarija na Makedonija AD Skopje
414,70270,2024-10-31 09:01:00,Образложение кон финансиските извештаи 01.01-30.09.2024 година,Lotarija na Makedonija AD Skopje
415,70269,2024-10-31 08:47:00,БИМ а.д. Свети Николе го објавува Образложението за остварените резултати од работењето за периодот од 01.01- 30.09.2024 год.,BIM AD Sveti Nikole
416,70268,2024-10-31 08:43:00,БИМ а.д. Свети Николе го објавува неревидираниот биланс на успех за периодот од 01.01 до 30.09.2024 год.,BIM AD Sveti Nikole
417,70267,2024-10-31 08:43:00,,RZH Tehnichka kontrola AD Skopje
418,70266,2024-10-31 08:42:00,Образложение кон неревидираниот консолидиран и посебен Биланс на успех за период 01.01-30.09.2024,Replek AD Skopje
419,70265,2024-10-31 08:46:50,БИМ а.д. Свети Николе го објавува Образложението за остварените резултати од работењето за периодот од 01.01- 30.09.2024 год.,BIM AD Sveti Nikole
420,70264,2024-10-31 08:41:00,Неревидиран поединечен Биланс на успех за период  ;01.01-30.09.2024,Replek AD Skopje
421,70263,2024-10-31 08:40:00,Неревидиран консолидиран Биланс на успех за период 01.01-30.09.2024,Replek AD Skopje
422,70262,2024-10-31 09:00:03,Образложение кон Билансот на успех,Ugotur AD Skopje
423,70261,2024-10-31 08:42:35,БИМ а.д. Свети Николе го објавува неревидираниот биланс на успех за периодот од 01.01 до 30.09.2024 год.,BIM AD Sveti Nikole
424,70260,2024-10-31 09:00:02,Неревидиран биланс на успех за период 01.01.-30.09.2024г.,Ugotur AD Skopje
425,70259,2024-10-31 09:00:02,,Hoteli-Metropol AD Ohrid
426,70258,2024-10-31 09:05:00,Makedonski Telekom AD Skopje publishes the explanation on the operation for the period January - September 2024.,Makedonski Telekom AD Skopje
427,70257,2024-10-31 09:00:02,,Hoteli-Metropol AD Ohrid
428,70256,2024-10-31 09:05:00,Makedonski Telekom AD Skopje publishes the unaudited Income Statement for the period January - September 2024.,Makedonski Telekom AD Skopje
429,70255,2024-10-31 08:41:09,Образложение кон неревидираниот консолидиран и посебен Биланс на успех за период 01.01-30.09.2024,Replek AD Skopje
430,70254,2024-10-31 09:00:01,Образложение кон финансиските извештаи 01.01-30.09.2024 година,Lotarija na Makedonija AD Skopje
431,70253,2024-10-31 09:05:00,Македонски Телеком АД Скопје го објавува oбразложението за работењето за периодот јануари - септември 2024 година.,Makedonski Telekom AD Skopje
432,70252,2024-10-31 09:00:01,,Alkaloid AD Skopje
433,70251,2024-10-31 09:00:00,,Alkaloid AD Skopje
434,70250,2024-10-31 09:00:00,,Alkaloid AD Skopje
435,70249,2024-10-31 08:40:41,Неревидиран поединечен Биланс на успех за период  ;01.01-30.09.2024,Replek AD Skopje
436,70248,2024-10-31 09:00:01,,Lotarija na Makedonija AD Skopje
437,70247,2024-10-31 09:05:00,Македонски Телеком АД Скопје го објавува неревидираниот Биланс на успех за периодот јануари - септември 2024 година.,Makedonski Telekom AD Skopje
438,70246,2024-10-31 09:00:00,,Alkaloid AD Skopje
439,70245,2024-10-31 09:00:01,,Alkaloid AD Skopje
440,70244,2024-10-31 08:42:05,,RZH Tehnichka kontrola AD Skopje
441,70243,2024-10-31 09:00:00,,Alkaloid AD Skopje
442,70242,2024-10-31 08:36:36,Notes to the financial results USJE January-September 2024,Cementarnica USJE AD Skopje
443,70241,2024-10-31 08:36:10,Non-audited P&amp;L account Jan.-Sept. 2024 Cementarnica USJE AD Skopje,Cementarnica USJE AD Skopje
444,70240,2024-10-31 08:39:04,Неревидиран консолидиран Биланс на успех за период 01.01-30.09.2024,Replek AD Skopje
445,70239,2024-10-31 08:35:40,Образложение за остварениот неконсолидиран резултат УСЈЕ Јануари-Септемвери 2024,Cementarnica USJE AD Skopje
446,70238,2024-10-31 08:35:34,9 Месечно известување 2024 - Цементарница УСЈЕ АД - природа на трошоци,Cementarnica USJE AD Skopje
447,70237,2024-10-31 09:00:02,,Lotarija na Makedonija AD Skopje
448,70235,2024-10-30 15:05:00,"<strong>NOTICE</strong> ;According to Article 69 from the Statute of Komercijalna Banka AD Skopje, at a meeting held on 30.10.2024, the Supervisory Board of the Bank passed a Decision to include part of the current profit for the period 01.01-30.09.2024 in the calculation of the common equity tier 1 capital of Komercijalna Banka AD Skopje. The estimated amount of the current profit of 1,676,279 thousand denars is determined in accordance with the Decision on the methodology for calculation of the capital adequacy (""Official Gazette of the Republic of Macedonia"" No.47/12, 50/13, 71/14, 223/15, 218/16 and 221/18 and ""Official Gazette of the Republic of North Macedonia"" No.181/19, 116/20, 167/20 and 27/24) and will be included only in the calculation of own funds as at 31.12.2024, upon obtaining consent by NBRNM. The final proposal for allocation of the profit for 2024 will be passed by the Supervisory Board of the Bank no later than February 2025, and the Shareholders Assembly of Komercijalna Banka AD Skopje will decide on the proposal at the meeting that will be held in accordance with the provisions of the Law on Trade Companies. ;The necessary increase of the common equity tier 1 capital of Komercijalna Banka AD Skopje is for purposes of supporting the dynamic credit growth during 2024 due to the Bank's effort to maintain its market position in conditions of increased competitive pressures, and continuous increase of the total capital requirements prescribed by NBRNM.",Komercijalna Banka AD Skopje
449,70234,2024-10-30 15:05:00,"<strong>ИЗВЕСТУВАЊЕ</strong> ;Врз основа на член 69 од Статутот на Комерцијална банка АД Скопје, Надзорниот одбор на Банката на седницата одржана на ден ;30.10.2024 година, донесе Одлука за ;вклучување на дел од тековната добивка за периодот 01.01-30.09.2024 година во пресметката на редовниот основен капитал на Комерцијална банка АД Скопје.Предвидениот износ од тековната добивка ;од 1.676.279 илјади денари е утврден во согласност со Одлуката за методологијата за пресметка на адекватноста на капиталот („Службен весник на Република Македонија“ бр. 47/12, 50/13, 71/14, 223/15, 218/16 и 221/18 и „Службен весник на Република Северна Македонија“ бр. 181/19, 116/20, 167/20 и 27/24) и ;ќе се вклучи единствено во пресметката на сопствените средства со состојба 31.12.2024 година, по добиена согласност од НБРСМ. Конечниот предлог за распределба на добивката за 2024 година ќе се донесе од Надзорниот одбор на Банката ;најдоцна до февруари 2025 година и за предлогот ќе одлучува Собранието на акционери на Комерцијална банка АД Скопје на седницата која ќе се одржи ;во согласност со ;одредбите од ;Законот за трговски друштва. ;Потребното зголемување на редовниот основен капитал на Комерцијална банка АД Скопје е во насока на поддршка на динамичниот кредитен раст во текот на 2024 година заради настојувањето Банката да ја задржи својата пазарна позиција во услови на зголемени конкурентски притисоци и континуираното зголемување на вкупните капитални барања пропишани од НБРСМ.",Komercijalna Banka AD Skopje
450,70233,2024-10-30 15:00:00,Komercijalna Banka AD Skopje publishes the Comments on the unaudited (unconsolidated) Income Statement ;and Balance Sheet for the period 01.01 – 30.09 2024.,Komercijalna Banka AD Skopje
451,70232,2024-10-30 14:49:00,Образложение кон неревидираниот биланс на успех  ;01.01-30.09.2024 г.,Makpromet AD Shtip
452,70231,2024-10-30 15:00:00,Комерцијална банка АД Скопје гo објавува Коментарот на неревидираниот ;(неконсолидиран) Биланс на успех ;и Биланс на состојба за периодот 01.01 – ;30.09.2024 година.,Komercijalna Banka AD Skopje
453,70230,2024-10-30 15:00:00,"Komercijalna Banka AD Skopje publishes the unaudited (unconsolidated) Income Statement, ;Balance Sheet and Statement of Cash Flow for the period 01.01 – 30.09.2024.",Komercijalna Banka AD Skopje
454,70229,2024-10-30 14:48:00,Неревидиран биланс на успех 01.01-30.09.2024 г,Makpromet AD Shtip
455,70228,2024-10-30 15:00:00,"Комерцијална банка АД Скопје ги објавува неревидираните (неконсолидирани) Биланс на успех, Биланс на состојба и Извештајот за паричниот тек за периодот 01.01 – 30.09.2024 година.",Komercijalna Banka AD Skopje
456,70227,2024-10-30 14:48:14,Образложение кон неревидираниот биланс на успех  ;01.01-30.09.2024 г.,Makpromet AD Shtip
457,70226,2024-10-30 14:47:41,Неревидиран биланс на успех 01.01-30.09.2024 г,Makpromet AD Shtip
458,70225,2024-10-30 14:16:00,Образложение за финансиските резултати на УНИБанка 01.01-30.09.2024 година,UNI Banka AD Skopje
459,70224,2024-10-30 14:16:00,Неревидиран биланс на успех за период 01.01- 30.09.2024 година ;,UNI Banka AD Skopje
460,70223,2024-10-30 14:16:00,,Fruktal Mak AD Skopje
461,70222,2024-10-30 14:16:00,,Makpetrol AD Skopje
462,70221,2024-10-30 14:11:00,Неревидиран Биланс на успех  ; 01.01-30.09,Angropromet Tikveshanka AD Kavadarci
463,70220,2024-10-30 14:11:00,Образложение на биланс  ;на успех,Angropromet Tikveshanka AD Kavadarci
464,70219,2024-10-30 14:11:00,,OILKO KDA Skopje
465,70218,2024-10-30 14:11:00,"ЦОП СЛАВЕЈ АД Скопје, неревидираните финансиски извештаи за период од 01.01.2024год. до 30.09.2024год. ќе ги објави на ден 31.10.2024год. по 13.00 часот.",Slavej AD Skopje
466,70217,2024-10-30 14:11:00,Неревидиран биланс на успех 01.01.-30.09.2024 Стокопромет АД,Stokopromet AD Skopje
467,70216,2024-10-30 14:11:00,bilans na uspeh od 01.01.2024 do 30.09.2024,Rudnici Banjani AD Skopje
468,70215,2024-10-30 14:15:00,,Makpetrol AD Skopje
469,70214,2024-10-30 14:06:00,"Обраложение кон резултатите:1. Во однос на промените во сметководствените политики и методи на вреднување на ставките во финансиските извештаи нема. ;2. Во споредба со претходниот период на остварени вкупни приходи иситите се намалени како резултат на намалена реализација. Сите приходи се од основна дејност - продажба на цевки и профили на домашен и пред се  ;странски пазар.3 Во споредба со претходниот период вкупните трошоци се исто така намалени поради намалената деловна активност.4. Исплатени дивиденди нема.5. Продажба на материјални средства нема, а исто така нема и значителен отпис.6. Во поглед на кредитните задолжувања, нови задолжувања нема, само отплата на постоечките заеми.",FZC 11 Oktomvri AD Kumanovo
470,70213,2024-10-30 14:06:00,Неревидиран биланс на успех 01.01.-30.09.2024,FZC 11 Oktomvri AD Kumanovo
471,70212,2024-10-30 14:06:00,НЕРЕВИДИРАН БИЛАНС НА УСПЕХ 01.01-30.09 НА ВЕТЕКС АД,Veteks AD Veles
472,70211,2024-10-30 14:06:00,ОБРАЗЛОЖЕНИЕ ЗА РЕЗУЛТАТИТЕ ОД РАБОТЕЊЕТО НА ВЕТЕКС АД ОД 01.01.-30.09.2024,Veteks AD Veles
473,70210,2024-10-30 14:06:00,"АД Дебарски Бањи Цапа - Дебар, Неревидиран биланс на успех 01.01. - 30.09..2024",Debarski banji - Capa AD Debar
474,70209,2024-10-30 14:06:00,,Sileks AD Kratovo
475,70208,2024-10-30 14:06:00,"Согласно Глава 6 од Правилата за котација, го објавуваме следниот финансиски извештај:Неревидиран, неконсолидиран, Биланс на успех за период 01.01.2024-30.09.2024",Makoteks AD Skopje
476,70207,2024-10-30 14:06:00,,Zhito Luks AD Skopje
477,70206,2024-10-30 14:06:00,Неревидиран биланс на успех за период 01.01-30.09.2024,Zhito Luks AD Skopje
478,70205,2024-10-30 14:15:01,Образложение за финансиските резултати на УНИБанка 01.01-30.09.2024 година,UNI Banka AD Skopje
479,70204,2024-10-30 14:15:00,Неревидиран биланс на успех за период 01.01- 30.09.2024 година ;,UNI Banka AD Skopje
480,70202,2024-10-30 14:10:00,"ЦОП СЛАВЕЈ АД Скопје, неревидираните финансиски извештаи за период од 01.01.2024год. до 30.09.2024год. ќе ги објави на ден 31.10.2024год. по 13.00 часот.",Slavej AD Skopje
481,70199,2024-10-30 14:10:00,Неревидиран биланс на успех 01.01.-30.09.2024 Стокопромет АД,Stokopromet AD Skopje
482,70198,2024-10-30 14:10:00,bilans na uspeh od 01.01.2024 do 30.09.2024,Rudnici Banjani AD Skopje
483,70197,2024-10-30 14:10:01,Образложение на биланс  ;на успех,Angropromet Tikveshanka AD Kavadarci
484,70196,2024-10-30 14:10:01,Неревидиран Биланс на успех  ; 01.01-30.09,Angropromet Tikveshanka AD Kavadarci
485,70195,2024-10-30 14:10:00,,OILKO KDA Skopje
486,70192,2024-10-30 14:05:02,ОБРАЗЛОЖЕНИЕ ЗА РЕЗУЛТАТИТЕ ОД РАБОТЕЊЕТО НА ВЕТЕКС АД ОД 01.01.-30.09.2024,Veteks AD Veles
487,70191,2024-10-30 14:05:00,,Zhito Luks AD Skopje
488,70190,2024-10-30 14:05:02,НЕРЕВИДИРАН БИЛАНС НА УСПЕХ 01.01-30.09 НА ВЕТЕКС АД,Veteks AD Veles
